,x_acc_mean,y_acc_mean,z_acc_mean,x_gyro_mean,y_gyro_mean,z_gyro_mean,x_acc_std,y_acc_std,z_acc_std,x_gyro_std,y_gyro_std,z_gyro_std,corr_xy_acc,corr_yz_acc,corr_xz_acc,corr_xy_gyro,corr_yz_gyro,corr_xz_gyro,q1_x_acc,q3_x_acc,q1_y_acc,q3_y_acc,q1_z_acc,q3_z_acc,q1_x_gyro,q3_x_gyro,q1_y_gyro,q3_y_gyro,q1_z_gyro,q3_z_gyro,skew_x_acc,skew_y_acc,skew_z_acc,skew_x_gyro,skew_y_gyro,skew_z_gyro,kurtosis_x_acc,kurtosis_y_acc,kurtosis_z_acc,kurtosis_x_gyro,kurtosis_y_gyro,kurtosis_z_gyro,acc_mag_mean,acc_mag_var,gyro_mag_mean,gyro_mag_var,acc_mag_skew,acc_mag_kurtosis,gyro_mag_skew,gyro_mag_kurtosis,x_acc_energy,y_acc_energy,z_acc_energy,x_gyro_energy,y_gyro_energy,z_gyro_energy,label,participant,segment_number
0,-0.1233439658659026,-0.6158419387827181,0.4165149503265799,-0.0136867032514244,0.0616238929395025,0.0788843006405894,0.5462734421824662,0.5849673854535995,0.3063276993508486,0.4472667710506449,0.8453801805833216,0.5448516506943382,0.8172170681301024,0.3465378395778832,0.0365847431660227,-0.3574884315226632,0.264133132266255,-0.4544663480266004,-0.2643944250837517,-0.2125109771202937,-0.8774331873590634,-0.7164345768262566,0.2580000313146893,0.4778487151020385,-0.0380363684596475,0.060046139372915,-0.0381002806512585,0.0458208254251739,-0.0266020892069448,0.0409715682007514,3.1698485975185884,2.830021619460781,0.1204154197027817,-0.5143956940043807,2.92987299254609,5.067437884439995,10.206985974799574,8.191416846928325,13.665679846887084,20.890736455295617,22.375120700129067,35.96781225033679,1.0657624379488382,0.4081033352595542,0.4955063477294857,0.9880584789109182,3.811624922968548,16.703058382290674,3.584742141170832,14.701543761939847,465.7381852108725,1071.350481377994,396.97222440417886,297.3488121429644,1066.920753547602,450.0827904155715,2.0,p3,0
1,-0.3139015037142739,0.6541577549194929,1.2972707686626126,0.0335647885526455,-0.0300322152916645,-0.0024720571107941,0.2519257328742715,0.434482996844215,0.2450577198833413,0.6771833547285968,0.4739884835082763,0.4615305020683236,0.0916866255211253,0.7462089255093671,0.3776136950017617,0.0840601685465129,-0.1364096882512255,-0.5007885004893924,-0.4229418142918822,-0.0711263866885694,0.485084311991631,0.8713489620101467,1.2827944234155255,1.4153404205067004,-0.0580715148766651,0.0394129288837477,-0.070835463872562,0.0452256402756956,-0.010430615639291,0.0629185680425673,-0.3576608520848929,-1.02011577148929,-2.846572405158056,1.6672227600268297,0.0778003014227114,-2.2233995108110007,-0.4223316211258923,4.11168603471934,9.569395472656309,28.49342368368099,16.23083519606869,29.23518351148368,1.5663729366009222,0.2610347267538821,0.462162470116759,0.8274619471777748,0.0242851052299893,5.926628419316236,3.3373512160969017,13.447176948104026,240.57108244370687,915.7962966590414,2588.3026289518484,682.6602780638095,334.9670194338936,316.32952537760985,2.0,p3,1
2,0.1747582729387337,1.3409798143487877,1.4928812131817524,-0.0065258424872098,0.0846188812095464,-0.0657391554320395,0.140939988497621,0.4712983048109797,0.1717164780637098,0.7556866610394452,0.7230096940882446,0.7033329340304414,0.1195620575397622,0.6312833649844882,-0.2797749828710796,0.3601205238635184,-0.4374748382364649,0.2885825651408694,-0.0008949850459866,0.2652820271794019,1.0040242985319645,1.5686895706578352,1.4721402324274444,1.545056253958918,-0.0206925103673044,0.0107058534205586,-0.0178639855689982,0.0095145313070009,-0.0098530630118748,0.0068959631831952,-0.1232324938596314,-1.6643896728149106,-6.285691878247881,0.0317374639032962,6.689037173940196,-8.592629453498914,0.745256631112234,11.55986467034848,46.29263519623549,38.06169402112585,54.13139149254816,84.39710559569812,2.0574935323711894,0.3092809704576101,0.3228047462672067,1.2230307590293863,0.0913007160900385,6.954792769536132,5.1333202870509735,27.28214150911105,74.85073346258415,3000.218197593789,3353.398585281793,848.0908006952731,786.9065086120573,741.0132961834486,1.0,p3,2
3,0.1804674119545831,1.2285459287358285,1.4533720546661353,0.023007246048019,-0.0504604926544638,0.0773499941657363,0.2717311117959614,0.5028185604434817,0.3061509927787177,0.6686494478670594,1.2897267463057591,0.8041818010090344,-0.1273912029263662,0.7838444433372558,-0.33568751352951,0.2567018168324187,-0.7256448699791296,-0.3420738919608805,-0.1003163129962677,0.2714711694491545,1.132799184183624,1.4915206503651817,1.484443582691245,1.5395924658225972,-0.0206925103673043,0.0295448716932764,-0.0232206519143027,0.0190374936986529,-0.0150510366586206,0.020179673613768,1.848048439904623,-3.491825023422684,-5.555107936900923,-1.7246653085230526,-4.267815075780966,7.559485149102273,8.183361828359757,17.01416104241197,38.31522900859821,28.784243546697844,39.859750545354345,75.97593809903377,2.000207177611343,0.2715656346653844,0.5313121731456703,1.5760588581324648,-1.801689389988751,5.53092988043103,5.525897067056713,36.59763587534841,158.0133315847498,2616.7951315536548,3275.9378581008305,664.7178049929018,2473.9228920612272,969.2467151472864,2.0,p3,3
4,1.1229954934984894,0.958811152955008,0.2656261205873997,-0.0728318167246712,-0.0132391765186081,-0.1040727039950184,1.213866969516177,0.3799783756768935,0.9921029051175484,1.295426652427343,1.058819634614716,0.8496868914047108,-0.3008673764751239,0.3220563224873379,-0.9273209152926551,0.1832466982296534,-0.3894945399136789,0.2267070243108466,-0.1393825301599544,2.1407677134185468,0.8206431006980999,1.1999469460867962,-0.6073618091248761,1.4853476627425788,-0.0781066612936823,0.0968270798101257,-0.0654787975272581,0.0624860096105648,-0.0843573519485657,0.0623410154151511,-0.4925894833752983,-2.388322711595736,0.2852664058387832,-4.29339878867649,-4.60267144668238,-4.905751304724184,-1.486314940924678,19.795084043313015,-1.6158352723385618,57.54637054227936,49.80401812825636,35.48596497740617,2.17465735473956,0.3521151670567429,0.7440890622725975,1.727379341179922,-0.590018421874532,4.579205951930029,4.41579494071971,22.775762544534093,4060.868968678949,1579.5980536242482,1566.4157342672715,2499.9005077395946,1665.0923272441892,1088.2064275956254,2.0,p3,4
5,1.8286219432417712,0.8722984050937543,-0.0305361045940751,-0.0008877293706707,0.0404717742433985,-0.008601115599314,0.4081311151790991,0.5006481568476656,0.825110336993488,1.1166933339683451,1.096389945490528,1.1386020524150693,0.3082093207314085,0.3502154961206016,-0.4938754669104237,0.457911063508629,0.0141837227236176,-0.045014003001148,1.7671366566800066,2.088269740690716,0.6086986011073903,1.1826649483851754,-0.6083445048328476,0.6862588208486005,-0.1905427068578396,0.1727812169731467,-0.174992865031255,0.1487878562849103,-0.1594391935126727,0.1599474094484903,-2.2436603528024075,-0.3052605780844913,-0.0014751989147675,-1.7022248512979496,1.5640453786542732,-0.0048651819183208,5.2331419392185605,1.8161795598600603,-0.71405422018276,18.4360698655183,18.285346738908284,9.778632948705187,2.2617319070427726,0.297137351285008,1.098708125695785,1.593751152080939,-0.6615839742926192,1.0173710068164423,2.584353608117036,8.274709835307531,5212.98738944673,1502.1563304588472,1012.3831900174724,1851.8021134362689,1787.5076824684502,1925.2855902357403,2.0,p3,5
6,0.6438249073496555,-0.0949300071249159,0.6417508712472202,0.0501851300755496,0.091138262786256,0.0356911425964216,0.7255376372536175,0.4996104009282239,0.5883904332316995,1.0492769611164858,0.7624035628204965,0.6736938983238767,0.6927707318026266,-0.3628964905825184,-0.89163850452576,0.0817412877560365,-0.2221323975565288,0.1089834146297979,0.2397353548319123,0.4238733110135589,-0.5095906668349836,0.2497371071799767,0.6534760920306766,0.9743852024257984,-0.0275702471970267,0.0364226085229988,-0.0125073192236935,0.0446304551262178,-0.0289122997166097,0.0432817787104163,1.376888466456195,1.1428107107231158,-1.1221048882752436,6.062520522484638,4.520165925823398,2.435060797547215,-0.0189580670241271,1.2018073950313235,0.4010334654083163,67.87015012689072,37.419236696872034,20.02499522113649,1.3071549691372577,0.4989298574836749,0.57504762126037,1.3481556377277366,1.1734006922886766,-0.3281802980225992,4.958169843415813,32.27879766404807,1397.2593309771005,384.05405456806994,1125.7005117577523,1638.6985222896624,875.5045826844486,675.8789295535101,2.0,p3,6
7,1.1340341790807378,0.171109715265913,0.0962917549181419,-0.0658268150822896,-0.0746266129156018,-0.0884620593086671,0.8675173896862436,0.46798769162886,0.896407398195313,0.5999077113472874,0.5636104445717645,0.6510329639044401,0.9113738818181684,-0.9469854334707264,-0.9528782181479966,0.5072645202435672,0.1598418063416487,0.6302838624865805,0.2601902505603146,2.01808223367416,-0.255941346401821,0.5338699513368309,-0.691873640010412,0.9687248751478836,-0.022486702583754,0.0169855261781311,-0.030362873708041,0.0083241610080449,-0.0115857208941234,0.0294205156524273,0.0054436400670317,0.328188067468994,-0.2005181578021955,-5.761062374033739,-5.39577038360617,-8.184742542382558,-1.9751297851859608,-1.0165229660111594,-1.506947672790751,47.67365565418862,36.98353374169008,74.96526225214363,1.6490270988787203,0.6167972986921916,0.3516866605007469,0.9977145108479768,0.120494158266976,-1.7320438316456013,5.905145544176232,40.04731581920105,3027.3506119860645,368.71215604911873,1207.0352135226915,540.87031110096,479.9904089096709,641.029142200585,2.0,p3,7
8,1.6664501880640252,0.4865987900870738,-0.1517678263796727,0.0602444872217589,0.0876729625826272,0.0752575812798782,0.5397766505918182,0.357781428870883,0.8461595111943082,0.6854677333247494,0.6647259588747235,0.790781472641049,0.6871872260095264,-0.5620227827417675,-0.9289738499551432,0.1527097396377988,0.3069430351400299,-0.40270763508922,0.9213750023992044,2.049554680535242,0.2416961776938055,0.675006265900067,-0.7596403360321159,0.9996208282065028,-0.0395315286400224,0.0761938693209584,-0.0327436143059538,0.0607004541621306,-0.0473939837939283,0.0715818574538104,-0.746713990806192,-1.550721160235864,0.5935715317228848,0.2982664818550747,2.8760924833451016,5.468706535185486,-1.3911312784851866,9.572808005023424,-1.2919688344355078,27.189219921182403,23.635107582692488,45.03545029635182,1.9996798009160428,0.4165346090048437,0.5131644564877149,1.1360914760924974,-0.7000767133010969,-1.1901588508163687,4.2364433441740825,20.65215381573692,4556.59636680678,541.7071110382556,1097.4437963902724,703.1406863299239,667.577515923354,937.0335759034788,2.0,p3,8
9,0.2674797439064757,0.9442609457804644,1.4419525879061876,0.0220865898399822,0.0173036412025976,0.0137538658628114,0.1768967204851231,0.2373778373554379,0.120116891362603,0.2131600989050812,0.3020178976247999,0.2220055527906594,-0.8483367565114561,0.8825660290515629,-0.9057593888240576,0.5154621628061189,0.5968920498222663,0.3250877950606056,0.1947433631546328,0.2294640123416846,0.973240740125952,1.0399684534738765,1.4653792859566006,1.478979794554924,-0.0102263891046836,0.011901981564858,-0.0142928746721283,0.0089193461575233,-0.0144734840312044,0.0103612789476925,2.849293988571461,-2.8581878971024444,-2.2877779736835766,8.604748954685276,8.311191782329711,8.647980624605111,6.900044382202209,6.97325959824073,7.697317897568464,88.73617057218704,89.03425735797101,92.11548750243628,1.7685259217150484,0.1295616922332108,0.1178691087592753,0.4159588671935106,-2.0642940865844226,6.812656126477906,7.736758346718248,66.89914062015599,152.7142267312184,1407.745802519736,3109.0781700395523,68.19869214573565,135.89862632958997,73.47131692964686,2.0,p3,9
